Age,Weight,HeartRate,Gender,Duration_minutes,AnklePain,HipPain,BackPain,LegPain,NeckPain,Walking,Weights,Jogging,Squats,Gym
35,46,101,Male,54,1,1,1,0,0,0,0,1,1,0
32,62,96,Male,81,1,0,0,1,1,1,1,1,0,0
26,71,114,Male,69,0,0,1,0,1,1,0,0,0,1
29,76,106,Female,58,1,1,0,1,1,1,1,0,1,0
42,66,112,Female,116,1,1,0,1,0,1,0,1,0,0
27,75,86,Female,85,1,0,0,1,0,0,1,1,0,1
33,73,119,Female,91,1,1,1,0,1,1,1,0,1,1
27,67,78,Male,104,0,0,1,1,0,1,1,0,0,1
34,53,110,Female,85,1,1,0,0,0,0,0,0,1,0
29,60,88,Male,72,1,0,1,0,1,0,0,0,1,1
20,78,105,Male,107,0,1,1,0,1,1,0,0,0,0
38,71,71,Male,64,0,1,1,0,0,1,0,0,1,0
38,62,75,Female,97,0,1,0,0,0,0,1,1,0,0
27,67,78,Male,115,0,1,1,0,1,1,1,0,1,1
24,50,82,Male,57,1,0,1,1,1,1,0,0,1,0
22,68,73,Male,104,0,0,1,0,1,1,1,0,1,0
44,59,96,Male,115,0,1,1,0,1,0,1,0,0,1
43,75,87,Female,113,0,0,0,1,0,1,1,1,1,1
28,66,69,Male,96,0,1,1,0,0,1,0,1,1,0
36,70,77,Female,117,1,1,0,0,0,1,0,1,1,1
28,62,82,Female,49,0,1,1,0,0,1,1,0,0,1
36,68,82,Female,70,0,0,0,1,0,1,1,1,0,0
44,80,88,Male,73,1,0,1,0,1,0,1,0,1,0
31,65,101,Male,78,1,0,0,1,1,1,0,0,1,0
32,61,87,Male,58,0,0,0,1,0,1,0,0,1,0
27,45,94,Female,66,0,1,0,0,1,0,0,1,1,0
43,80,76,Male,80,0,1,0,0,1,0,0,0,0,1
42,80,93,Male,114,1,1,1,1,1,1,1,1,1,1
19,67,72,Female,73,1,1,1,1,1,1,1,0,0,0
42,45,94,Male,59,0,0,1,0,1,1,1,1,1,1
29,75,98,Male,119,1,0,1,0,0,1,0,1,0,1
38,77,78,Male,113,0,0,1,1,1,1,1,1,1,0
42,73,116,Female,80,0,1,0,0,1,0,0,1,1,0
23,71,80,Female,87,0,0,0,1,1,1,1,0,0,0
44,76,104,Male,77,0,0,1,0,1,1,0,1,0,0
34,59,109,Male,110,0,0,0,1,1,0,0,1,1,0
39,77,85,Female,94,1,1,0,0,0,0,0,1,0,1
26,45,75,Male,64,1,0,1,1,1,1,0,0,1,1
38,81,78,Male,118,1,1,1,0,0,1,0,0,0,1
19,53,92,Male,73,0,0,1,1,1,0,1,0,0,1
19,71,113,Female,77,1,0,1,1,0,0,0,0,1,1
34,69,93,Female,88,0,1,1,0,1,0,1,1,0,0
36,55,80,Female,96,0,1,0,1,1,1,1,0,0,1
19,74,93,Female,103,1,1,1,1,0,0,0,0,1,1
43,74,90,Male,58,1,0,0,1,0,0,1,1,1,0
25,65,82,Female,76,0,0,0,0,0,0,0,0,0,0
25,47,113,Male,104,0,1,1,1,0,1,1,0,0,1
21,72,84,Male,68,1,1,0,1,1,0,1,0,1,0
32,57,86,Female,56,1,1,0,0,0,1,0,1,1,0
19,54,77,Female,56,1,1,0,1,1,0,0,0,0,1
20,68,79,Female,97,0,1,0,0,0,1,1,1,1,0
30,70,110,Female,82,0,0,1,0,0,1,1,1,1,0
43,66,99,Male,86,1,1,1,1,1,1,1,0,1,1
39,62,74,Male,66,1,1,1,1,1,1,1,1,1,1
30,78,89,Male,104,1,1,1,0,0,1,1,0,0,0
28,65,100,Female,100,0,1,1,1,0,0,1,0,1,1
34,46,83,Male,115,0,0,1,1,1,1,1,1,0,0
41,64,84,Male,74,0,1,1,0,0,1,1,0,0,1
42,65,77,Male,84,1,0,1,0,1,0,0,0,0,1
28,55,107,Female,97,1,1,1,0,1,1,1,0,1,0
41,65,76,Female,72,1,0,0,0,1,1,0,0,0,0
34,60,114,Female,105,1,1,0,0,0,0,0,0,1,1
40,45,119,Female,75,0,1,0,1,0,0,1,1,1,0
30,54,81,Male,102,0,1,0,0,1,0,1,0,0,1
34,76,90,Female,100,0,1,1,0,1,1,1,0,0,1
28,46,119,Male,80,1,0,0,1,1,0,0,1,1,1
25,60,79,Female,55,1,0,0,0,1,1,0,1,1,0
41,77,117,Male,80,1,1,1,1,1,1,1,0,1,1
34,62,74,Female,115,1,0,0,1,1,1,0,0,0,1
31,52,73,Male,49,0,0,1,0,1,0,0,1,1,0
42,51,77,Female,82,1,1,1,0,0,0,1,0,1,0
21,65,112,Female,111,1,0,0,1,0,0,1,1,1,1
24,61,99,Male,85,1,0,0,1,0,0,0,0,0,0
39,71,112,Male,45,1,0,1,1,0,1,0,0,0,0
19,70,102,Female,119,0,1,0,0,1,1,0,0,1,0
25,59,102,Male,111,0,0,0,0,1,0,1,0,1,0
34,53,73,Female,106,0,0,1,1,1,1,0,0,1,0
20,52,73,Female,77,0,0,1,0,0,0,1,0,1,0
22,49,109,Female,85,0,0,0,0,0,1,0,0,1,0
26,46,109,Male,55,1,0,1,0,0,1,1,0,0,0
19,55,115,Female,87,1,0,1,1,0,1,1,0,1,0
29,59,82,Female,117,0,0,0,0,0,1,1,0,0,0
25,70,91,Female,117,1,1,0,1,1,0,0,1,1,1
29,70,116,Male,100,0,1,0,0,1,1,1,1,1,1
23,45,95,Female,63,0,1,0,0,0,1,1,1,1,0
35,56,71,Female,100,0,0,0,0,1,0,0,1,1,1
43,76,80,Male,52,1,1,0,0,0,1,1,1,1,1
24,74,88,Female,108,0,0,0,0,0,1,1,0,1,1
21,65,117,Female,85,1,0,0,1,1,1,1,0,0,0
26,61,116,Female,92,1,0,1,1,0,1,0,1,0,1
22,54,100,Male,84,1,1,0,0,1,1,0,1,0,1
19,79,112,Female,72,1,1,0,1,0,0,1,1,1,1
23,46,106,Male,47,1,0,0,1,0,0,0,0,1,1
44,47,119,Female,117,1,1,1,1,0,1,0,1,1,0
42,65,113,Female,55,1,1,1,1,0,1,0,1,0,1
40,48,77,Male,79,0,0,1,0,1,1,0,0,0,1
42,60,97,Male,105,1,1,1,1,1,0,0,1,0,1
20,66,101,Female,62,1,1,1,0,0,1,0,1,0,1
23,52,95,Male,109,1,0,0,0,0,1,0,1,1,0
19,48,76,Male,110,1,1,0,1,1,0,0,0,1,1
35,67,99,Female,100,1,1,1,0,1,1,0,1,1,0
41,67,93,Female,92,0,1,1,1,1,1,0,0,1,1
22,78,69,Male,107,0,0,1,1,0,0,0,0,0,1
28,59,74,Male,48,0,0,1,0,1,0,1,1,0,1
26,61,73,Female,101,1,0,0,1,0,1,0,0,0,0
27,68,89,Female,119,0,0,0,0,0,1,1,0,1,1
25,52,110,Female,64,1,1,1,1,1,0,1,1,1,1
35,65,102,Female,98,1,1,0,0,1,1,0,1,1,1
23,67,93,Male,87,1,1,1,0,0,0,0,1,0,1
38,51,99,Female,88,1,1,1,1,0,0,0,0,1,0
25,60,69,Female,90,0,1,0,1,1,0,1,1,1,1
43,74,88,Female,66,1,0,1,1,1,0,0,1,1,1
28,64,98,Female,46,0,0,0,1,0,0,0,0,0,0
36,66,88,Female,64,1,0,0,0,0,0,0,1,0,0
33,75,118,Male,106,0,1,0,1,1,1,1,1,0,1
31,46,112,Female,88,1,1,1,0,1,1,0,1,0,1
23,64,77,Female,48,1,0,0,1,0,0,0,1,0,1
32,66,73,Male,64,1,0,0,1,0,1,0,0,0,1
39,60,116,Female,53,0,1,1,0,0,1,1,0,0,1
36,70,99,Female,60,1,1,0,0,1,1,0,0,1,1
36,61,90,Female,93,0,0,1,0,0,1,1,0,1,0
23,59,83,Female,78,0,0,0,0,1,1,1,0,1,0
24,62,116,Female,112,0,1,0,0,0,0,1,0,1,1
38,75,107,Male,52,1,1,1,1,1,1,0,1,1,1
22,65,76,Female,98,1,0,1,0,0,0,1,0,0,0
44,73,98,Female,92,0,0,0,1,1,1,1,0,1,0
19,80,69,Female,78,1,0,1,0,1,0,0,0,1,0
32,57,87,Male,74,0,0,1,1,1,0,1,1,0,0
32,47,104,Male,91,1,1,1,1,1,1,0,0,0,1
44,61,80,Female,54,0,0,1,0,1,0,1,1,1,1
36,73,76,Male,47,1,0,0,0,0,0,0,0,1,0
40,72,117,Female,98,1,0,0,0,0,0,1,0,0,1
33,48,86,Female,45,1,0,1,1,1,1,1,1,1,1
41,62,95,Male,118,1,1,0,0,0,0,1,1,0,1
42,47,109,Female,111,0,0,0,0,0,0,0,1,0,1
24,64,92,Male,59,1,1,1,1,0,0,1,1,1,1
27,70,113,Male,110,0,0,1,1,1,1,0,0,0,0
42,78,107,Male,104,0,1,0,1,0,1,1,0,0,0
27,71,99,Female,92,0,0,0,0,1,0,0,0,1,0
23,80,117,Female,75,0,0,0,0,0,0,0,0,0,1
37,71,76,Male,99,0,1,0,1,1,1,1,0,1,1
24,58,91,Male,50,1,0,1,0,1,0,0,1,1,0
43,60,108,Male,82,1,1,0,1,0,0,1,0,0,0
26,72,75,Female,113,1,1,1,1,0,0,0,0,0,1
20,57,111,Female,103,1,0,1,1,0,0,0,1,0,0
22,55,107,Female,55,0,1,0,0,1,0,1,1,0,0
34,62,93,Female,47,0,0,0,0,1,1,0,0,1,0
25,74,73,Male,57,1,1,1,1,1,0,1,0,0,1
34,69,101,Female,50,1,0,0,1,1,0,0,0,0,0
22,54,96,Female,55,0,1,0,0,1,0,1,1,1,1
43,57,105,Male,67,1,1,1,0,0,0,0,1,1,0
37,51,94,Male,64,1,1,0,1,0,0,1,1,1,1
25,70,72,Female,93,1,1,1,0,1,1,0,0,0,0
20,67,108,Male,51,0,1,1,1,1,0,1,0,1,0
26,59,78,Female,53,1,1,0,0,0,0,0,0,1,0
28,68,87,Female,63,1,1,1,1,0,0,1,0,1,0
35,51,113,Male,57,0,1,1,0,0,1,1,0,0,1
26,46,80,Female,76,1,1,0,0,1,0,0,0,0,0
42,77,115,Male,65,1,1,1,0,0,0,0,0,0,0
23,54,110,Male,67,0,0,0,1,1,0,0,1,0,0
24,78,76,Male,118,0,1,0,1,0,1,0,0,0,1
24,72,119,Male,119,0,0,0,1,1,1,1,0,1,1
44,72,111,Male,116,1,1,1,1,0,0,1,1,1,1
42,63,112,Female,55,0,1,1,1,1,0,1,1,0,1
24,45,104,Female,62,1,0,1,0,1,0,1,0,1,0
40,81,69,Male,80,1,0,1,0,0,1,1,1,0,1
36,45,104,Female,55,0,1,0,0,1,0,1,0,1,1
42,55,77,Male,69,1,1,1,0,1,1,1,1,1,0
21,45,109,Female,48,1,0,0,1,0,0,1,0,0,1
24,47,93,Male,117,1,0,0,0,1,1,0,0,0,1
43,54,109,Male,75,0,1,1,1,0,0,0,0,1,0
40,75,87,Female,68,1,1,0,0,1,1,0,0,0,0
38,52,105,Female,59,1,1,0,0,0,1,0,0,1,0
38,58,101,Female,91,1,0,0,1,1,0,1,1,0,0
26,68,107,Male,96,1,1,1,0,0,0,0,1,0,1
21,61,71,Male,98,1,0,0,1,1,0,0,0,1,1
27,52,101,Female,51,0,0,1,1,1,1,1,1,1,0
32,79,118,Male,52,1,0,1,0,1,0,1,1,1,0
31,72,104,Male,69,1,0,0,1,0,1,1,0,0,1
19,63,109,Female,77,1,0,0,1,1,1,0,1,1,1
43,46,103,Male,102,0,0,0,1,0,0,1,0,1,1
21,65,104,Female,99,1,0,1,1,0,1,0,0,0,1
36,56,80,Female,56,0,1,0,1,1,0,0,0,1,1
27,50,81,Female,49,0,1,0,0,0,1,1,1,0,1
19,54,82,Male,102,0,1,0,0,0,0,1,0,1,0
19,47,70,Male,88,1,0,1,0,1,1,0,0,0,0
29,55,118,Female,103,0,0,1,1,1,0,0,0,1,0
34,55,83,Female,51,0,0,1,1,0,1,1,0,1,0
20,64,75,Female,47,0,1,0,1,1,1,1,0,1,1
25,61,102,Male,48,0,1,0,0,0,1,0,1,0,0
23,45,78,Male,45,1,1,0,0,1,1,0,0,1,0
24,47,84,Male,107,0,1,0,1,1,0,0,1,0,0
43,64,118,Female,71,0,1,1,1,0,0,1,0,0,0
33,65,83,Male,51,0,1,0,1,1,0,1,0,1,1
28,67,101,Male,113,0,1,1,1,1,0,1,0,0,1
36,66,112,Male,105,0,1,0,0,0,0,0,1,0,0
22,51,107,Male,111,1,0,1,0,0,1,0,1,1,0
38,54,97,Female,89,0,0,0,0,1,1,1,1,1,1
36,77,114,Male,73,0,1,1,1,1,0,0,1,0,1
26,78,75,Male,70,0,1,0,0,0,0,1,1,1,1
28,61,99,Male,83,0,0,0,1,0,1,1,1,1,1
25,62,76,Male,56,0,1,1,1,0,1,0,0,1,1
32,63,105,Male,52,1,0,0,0,1,0,0,0,1,0
29,48,105,Female,105,1,1,1,1,1,1,0,1,0,1
34,79,92,Male,52,1,1,0,1,1,1,0,1,0,0
23,68,110,Female,75,1,1,1,0,1,1,1,0,1,1
20,57,118,Male,116,1,0,1,0,0,0,1,0,1,1
35,62,116,Male,53,0,0,1,0,0,1,0,1,1,0
21,57,109,Female,54,1,0,0,1,1,1,0,0,0,0
33,72,105,Female,65,1,1,0,0,0,0,0,1,0,0
33,65,74,Female,60,0,1,1,1,0,1,1,0,0,1
36,81,73,Male,45,1,1,0,0,0,0,1,0,1,0
31,51,107,Female,91,0,0,0,1,1,1,0,1,1,0
34,67,105,Male,56,1,1,0,1,0,0,1,0,0,1
33,55,108,Male,59,1,0,0,1,1,1,0,1,1,0
27,59,91,Male,65,0,1,0,0,0,1,0,0,0,0
26,77,94,Female,111,1,0,1,1,0,0,1,1,1,1
25,69,80,Female,95,1,1,0,1,1,0,0,1,1,1
36,59,77,Male,114,1,0,0,0,1,0,0,0,0,0
31,52,104,Male,54,0,0,0,0,1,1,1,1,1,0
27,78,114,Male,92,0,1,0,0,1,0,0,0,1,0
26,72,77,Male,99,0,1,0,0,1,1,0,1,1,1
30,70,70,Male,58,1,0,0,1,1,0,1,0,1,0
44,53,71,Male,73,0,0,0,0,1,0,1,0,1,0
31,78,104,Male,82,0,1,0,0,1,0,0,0,1,1
37,45,83,Male,105,0,1,1,0,1,1,0,1,0,0
27,79,84,Female,84,1,0,0,0,0,1,0,0,1,1
22,76,69,Female,107,1,1,1,0,1,1,1,1,0,1
28,68,84,Female,116,0,0,1,0,1,1,0,1,1,1
43,79,107,Male,87,0,1,0,0,0,0,0,0,1,1
26,60,109,Male,91,1,1,0,1,1,0,1,0,0,0
25,57,116,Female,92,1,1,1,0,0,0,0,1,1,1
30,48,104,Female,71,0,1,1,0,1,1,1,1,1,0
20,78,99,Female,77,0,0,0,1,0,1,1,1,1,0
28,74,110,Female,118,1,1,1,0,0,0,0,0,1,0
20,48,85,Female,71,0,0,1,1,1,1,1,1,0,0
21,79,85,Male,84,0,0,0,0,0,0,1,1,1,0
24,47,81,Female,77,0,0,1,1,1,0,0,1,1,1
20,81,117,Female,82,0,0,1,0,0,0,1,1,1,0
29,78,96,Male,76,0,0,0,0,0,1,1,1,0,0
20,72,105,Male,71,0,0,0,1,1,0,1,1,1,0
42,68,93,Male,56,1,0,1,1,0,1,0,1,1,0
29,53,78,Female,112,0,0,1,1,1,1,1,1,0,1
31,59,80,Male,78,0,0,0,0,1,0,1,0,1,0
23,60,88,Male,112,1,0,1,1,0,0,0,0,0,1
43,66,113,Male,50,1,0,1,1,0,0,1,0,1,0
30,71,117,Female,101,1,0,0,0,1,1,0,0,0,0
36,58,112,Male,95,0,1,0,1,1,1,0,1,1,1
35,49,83,Male,89,1,1,1,1,1,1,0,1,1,0
33,78,105,Male,92,1,1,1,1,0,0,1,1,1,0
34,55,80,Female,108,1,1,1,1,1,1,0,1,1,0
31,61,113,Female,64,0,1,0,0,1,0,1,0,0,0
43,65,94,Male,94,1,1,1,0,1,1,0,0,1,0
28,81,116,Male,78,0,0,1,1,1,0,0,0,0,0
31,66,100,Male,86,1,1,1,1,0,0,1,1,1,1
41,65,79,Male,56,0,0,0,1,1,0,1,1,1,0
29,77,80,Male,88,1,0,1,0,1,1,1,1,0,1
41,53,84,Female,74,0,1,0,0,1,0,1,0,1,0
27,57,94,Female,110,1,0,0,1,0,0,1,1,1,0
28,60,103,Female,76,0,0,1,1,0,0,0,1,0,1
36,51,111,Male,58,1,0,1,1,1,1,1,0,0,1
28,67,106,Male,69,1,0,1,1,0,1,0,1,0,0
37,46,74,Male,55,0,0,1,0,0,1,0,1,1,1
26,54,78,Male,64,1,1,1,1,0,0,1,0,0,0
22,53,70,Female,62,0,1,0,0,0,0,1,0,0,1
34,63,99,Female,65,1,0,0,1,0,0,0,1,1,1
31,60,101,Male,87,1,0,1,0,0,1,1,1,1,1
39,47,69,Female,59,0,0,0,0,0,0,0,0,0,1
41,51,79,Male,119,1,1,1,0,0,0,1,1,0,0
34,74,109,Female,67,0,1,1,0,1,1,0,1,0,1
42,50,113,Male,105,0,1,1,1,0,0,1,0,0,0
22,81,71,Male,47,1,0,1,0,1,1,0,0,0,1
44,65,98,Female,117,1,1,0,0,1,0,1,0,1,0
28,45,74,Male,96,1,0,0,1,1,1,1,1,1,1
39,48,75,Male,102,1,0,0,0,1,1,1,1,1,1
25,70,89,Female,75,0,1,1,1,1,1,0,1,0,0
37,76,72,Male,71,1,0,1,1,1,1,1,1,1,0
36,70,100,Female,64,1,1,0,0,0,1,0,0,1,1
40,46,70,Male,56,1,1,1,1,1,1,1,0,1,0
29,49,91,Female,79,1,1,0,1,0,1,1,0,1,1
29,77,107,Female,47,0,1,0,1,0,0,0,1,0,1
19,55,108,Female,87,1,0,0,0,1,0,1,0,0,1
27,62,86,Male,93,1,0,0,0,1,0,1,1,0,1
35,64,92,Male,69,0,1,0,1,1,1,1,0,0,0
40,77,70,Male,114,1,1,1,0,0,0,0,1,1,1
42,68,116,Female,119,0,0,1,1,1,1,0,0,0,0
23,65,71,Female,98,0,1,1,0,1,0,1,1,1,0
42,69,86,Female,92,1,0,1,0,0,1,1,1,0,1
26,69,114,Male,119,1,1,1,0,0,1,0,0,1,0
41,45,94,Female,66,0,1,1,0,1,0,1,0,0,1
35,72,116,Male,91,1,1,1,0,1,1,1,0,1,1
44,52,83,Male,65,1,1,1,0,0,1,0,1,0,0
31,70,102,Male,76,1,1,1,0,0,0,0,0,0,1
23,63,110,Female,113,0,0,1,0,1,0,1,0,0,1
25,71,76,Female,116,0,1,0,0,0,1,1,0,0,1
31,69,81,Female,93,1,1,1,1,1,1,0,1,1,0
34,72,110,Female,98,0,1,1,1,1,0,1,0,0,0
27,52,94,Male,59,0,1,0,0,1,1,0,0,1,1
36,71,118,Male,74,1,1,0,0,0,0,1,1,1,1
33,68,80,Female,108,1,1,1,1,1,0,0,1,0,1
26,50,98,Female,62,1,0,0,0,0,1,0,0,0,0
39,46,82,Male,71,0,1,0,1,1,0,0,0,0,1
41,66,111,Male,50,1,1,1,1,1,0,1,1,1,1
19,64,80,Male,92,1,0,1,1,1,1,1,0,1,1
43,53,90,Female,102,0,1,0,1,1,0,1,0,0,0
37,55,84,Female,91,1,0,1,0,1,1,0,0,0,1
20,64,109,Female,66,1,0,1,1,0,1,1,1,1,0
28,59,85,Female,50,0,0,0,1,0,1,0,1,1,0
38,59,101,Male,49,1,0,0,0,0,1,1,0,0,1
42,64,92,Male,91,0,0,0,1,0,0,0,1,0,1
21,48,73,Male,67,1,1,0,1,0,0,1,0,0,1
33,47,81,Female,58,1,0,0,1,0,1,1,1,1,0
42,61,101,Female,60,0,1,0,1,1,0,1,1,0,1
30,46,83,Male,117,0,0,0,1,1,1,1,1,0,1
29,65,105,Male,45,1,1,0,0,0,1,0,0,1,1
41,56,107,Male,58,0,0,0,1,1,1,0,0,1,1
32,54,103,Male,116,0,1,0,1,1,1,1,1,1,0
34,54,92,Female,46,0,1,0,0,1,1,1,0,1,0
23,77,75,Female,51,0,1,0,1,0,1,1,1,0,1
34,54,78,Male,66,1,1,0,0,1,1,0,1,0,1
23,47,98,Male,98,1,0,0,0,1,1,0,1,1,1
41,64,91,Male,79,0,1,0,0,1,1,0,0,0,0
33,57,101,Male,50,1,1,1,0,0,1,1,0,0,0
41,66,84,Male,65,1,0,0,0,1,1,1,0,0,1
31,52,69,Male,50,1,0,1,0,1,1,0,0,0,0
20,53,69,Female,75,1,1,0,0,1,0,1,1,0,1
27,68,105,Female,69,1,1,0,1,1,1,0,1,0,0
38,64,99,Male,61,1,0,1,1,0,0,1,0,1,0
36,56,79,Male,69,0,1,0,0,1,1,1,0,1,0
42,55,88,Male,114,1,1,0,0,1,0,0,1,0,0
41,61,70,Male,50,1,1,1,1,1,1,0,1,1,0
19,49,99,Male,57,1,1,0,1,0,0,1,1,0,1
43,45,77,Male,59,0,0,0,1,0,1,0,0,1,0
34,65,69,Male,69,1,1,1,1,0,1,0,0,0,0
27,53,78,Male,91,0,0,0,0,1,0,0,1,0,1
23,78,118,Female,72,0,0,1,1,0,1,1,1,0,0
36,50,91,Female,105,1,0,0,1,0,1,1,1,0,1
44,54,117,Male,65,1,0,1,1,1,1,0,1,1,0
31,81,71,Female,59,0,1,0,0,1,0,0,1,0,0
21,62,94,Male,69,1,1,0,0,0,0,1,1,0,0
31,45,114,Male,76,1,0,1,1,0,0,1,1,1,0
28,76,83,Male,63,1,0,0,1,1,0,1,1,1,1
35,58,117,Male,60,0,0,0,1,1,0,1,1,0,1
36,55,106,Female,48,0,0,1,1,1,0,0,0,0,1
21,76,106,Female,100,0,0,0,1,0,1,0,0,1,0
23,71,71,Male,90,1,1,0,0,0,1,1,1,1,1
32,69,114,Male,57,0,0,1,0,1,0,1,1,1,1
26,61,104,Male,79,0,1,1,0,0,0,1,0,1,0
22,47,114,Female,52,0,1,1,0,0,1,1,0,1,1
21,62,105,Female,69,0,1,1,1,1,1,0,1,1,0
39,59,86,Female,58,0,1,1,1,0,0,1,0,1,0
28,59,94,Female,69,1,0,0,0,0,1,0,1,0,1
31,56,88,Male,103,1,0,1,0,1,1,1,0,0,0
39,70,103,Female,78,0,1,0,1,1,0,1,0,0,1
44,64,116,Female,61,0,1,1,1,1,0,0,0,0,0
33,78,107,Male,55,1,0,1,1,0,1,0,0,1,0
21,72,102,Female,84,1,1,1,1,1,1,1,1,0,1
36,80,115,Female,100,1,1,1,0,1,0,0,0,0,0
29,72,116,Male,110,0,0,0,1,0,1,1,1,1,0
41,62,98,Female,79,1,0,1,0,0,0,0,0,0,1
44,57,112,Female,86,1,1,1,0,0,0,1,1,0,0
19,54,88,Female,88,1,0,1,1,1,1,1,0,1,0
44,72,106,Male,116,0,0,0,1,0,0,0,0,1,0
37,64,95,Female,96,1,0,0,0,1,1,0,1,1,0
24,63,119,Female,98,0,1,0,0,1,1,1,0,1,0
27,53,76,Male,52,0,1,0,1,0,1,1,0,1,0
26,59,90,Male,64,0,0,1,1,1,0,1,0,0,1
38,77,82,Male,119,1,1,0,0,1,0,0,1,0,0
28,74,108,Male,92,1,0,0,1,1,0,0,0,0,0
19,63,83,Male,55,1,1,0,1,1,1,0,1,1,1
39,79,95,Male,46,1,1,0,0,1,1,1,0,0,0
35,69,103,Female,95,0,0,1,0,0,0,1,1,0,0
27,49,99,Male,48,0,0,0,1,1,1,1,0,1,0
43,73,104,Female,118,0,0,1,0,0,0,0,0,0,0
22,62,91,Female,91,1,0,1,1,1,1,0,1,0,0
40,70,105,Male,55,0,1,0,1,0,1,0,1,1,0
23,73,94,Female,75,1,1,1,1,1,1,1,0,1,0
37,79,87,Male,95,0,0,1,0,1,1,0,0,0,1
27,63,117,Male,47,0,1,0,1,0,1,1,1,1,0
32,69,84,Male,103,1,1,1,0,0,0,1,0,1,1
23,59,114,Male,83,0,0,0,0,1,1,1,0,0,0
37,47,79,Male,82,0,0,1,0,1,0,1,0,1,0
35,63,73,Female,53,1,1,1,1,1,1,0,0,1,0
30,76,108,Female,91,0,1,0,1,0,1,1,1,0,0
24,75,103,Male,93,1,1,0,1,1,1,1,1,1,0
29,72,69,Male,93,1,0,1,1,0,0,0,1,0,1
30,52,100,Female,93,1,1,0,1,1,0,1,1,0,0
39,59,111,Female,70,1,0,0,1,1,0,1,0,0,1
44,78,98,Male,75,1,0,1,0,1,0,1,1,1,1
37,45,111,Female,57,1,1,1,0,1,0,1,1,1,0
22,66,79,Male,91,1,0,0,0,1,0,0,1,0,1
38,63,81,Female,83,0,1,0,0,1,0,0,1,1,1
31,53,79,Male,69,0,0,1,1,0,0,0,0,0,1
33,80,107,Male,58,1,0,0,1,0,1,1,0,1,0
29,49,111,Female,72,1,1,1,1,0,1,0,1,0,0
36,59,99,Male,102,0,1,1,1,1,0,0,1,1,1
20,59,105,Female,91,1,0,0,1,0,1,1,0,1,0
32,48,100,Male,72,0,0,1,1,1,1,0,0,0,1
27,60,108,Female,62,1,1,1,1,1,0,1,0,0,0
37,67,69,Male,87,1,0,0,1,1,0,1,0,0,0
30,68,112,Male,75,1,0,1,1,1,1,1,1,1,1
20,48,91,Male,103,1,0,0,0,0,0,1,0,0,0
31,50,111,Male,112,0,1,0,0,0,0,0,1,0,1
35,46,73,Female,56,1,1,1,1,1,0,0,1,0,0
30,52,116,Female,96,1,0,1,0,1,1,0,0,1,0
28,45,76,Male,88,0,0,0,0,0,0,0,1,1,1
37,52,112,Female,91,1,1,1,1,1,1,0,0,1,0
22,52,90,Female,114,0,1,0,1,1,1,0,0,0,0
33,52,111,Male,46,1,1,0,0,1,0,0,1,1,1
44,72,90,Male,85,1,0,1,1,0,1,0,1,1,0
24,73,93,Female,84,0,0,0,1,0,0,1,0,1,1
21,75,116,Female,79,0,0,0,0,0,0,0,1,0,0
41,45,103,Female,59,0,0,0,0,0,0,1,1,0,1
37,57,72,Male,93,1,0,1,1,1,0,1,0,1,0
33,58,92,Female,90,0,1,1,0,0,0,0,1,1,0
34,78,92,Male,97,0,0,0,1,1,1,0,1,0,1
27,65,70,Female,49,1,1,0,0,1,1,0,1,1,0
28,54,115,Male,79,0,0,1,1,0,0,1,0,1,0
24,58,85,Female,57,0,1,0,1,0,0,0,1,1,1
19,49,84,Male,48,1,0,1,1,1,0,0,0,1,0
41,65,95,Female,51,0,0,1,1,0,1,0,1,0,0
24,65,115,Male,48,0,0,0,0,0,0,1,1,0,1
43,57,95,Male,105,0,1,1,1,0,1,0,0,1,1
43,79,83,Female,91,0,0,1,0,1,0,1,1,0,0
32,72,109,Female,95,1,1,0,0,1,1,0,1,0,0
42,68,101,Male,80,1,1,0,0,0,0,0,0,1,1
41,54,101,Female,85,1,0,0,1,0,1,0,0,0,0
19,56,80,Female,100,1,0,0,0,0,1,0,0,0,0
44,65,93,Female,71,0,1,1,1,0,0,0,0,1,0
35,47,72,Female,63,0,0,0,0,0,1,1,1,0,0
34,50,75,Male,104,1,0,0,1,1,0,1,1,1,0
39,71,114,Male,93,0,0,1,1,0,1,1,1,1,0
37,62,69,Male,110,0,0,1,1,1,1,0,1,1,1
28,77,101,Male,79,1,1,0,1,0,0,0,0,1,1
19,60,109,Male,53,1,0,1,0,1,1,1,1,1,1
36,48,100,Female,117,1,0,0,1,0,0,0,0,1,1
24,80,76,Male,84,1,1,0,1,1,1,1,0,0,0
27,58,105,Female,50,1,1,0,1,1,1,0,0,1,1
39,52,82,Male,48,1,0,0,1,1,0,0,0,1,0
19,60,119,Female,73,0,1,1,0,0,0,1,0,0,0
35,63,102,Female,85,1,0,0,1,0,1,1,0,0,0
20,75,96,Male,57,1,0,0,1,0,0,1,0,0,0
41,76,96,Male,64,1,0,1,1,1,1,0,0,0,1
41,77,107,Female,47,1,0,0,0,0,0,1,1,0,1
41,65,81,Male,77,1,1,0,1,1,0,1,0,0,1
27,69,89,Female,51,1,1,1,0,0,0,0,1,1,1
27,64,113,Female,102,1,0,1,1,0,0,1,1,0,1
21,47,100,Male,68,1,0,1,1,1,0,0,0,1,1
44,72,105,Female,89,1,1,1,0,0,0,1,1,0,1
